gene_short_name,term,q_value,estimate,std_err
Usp50,genotypePantr2_KO,1.2083532730260899e-49,0.32023728304287202,0.0207008931714306
Kcnip3,genotypePantr2_KO,1.7924055701083099e-13,0.20482778753543501,0.024007857950999901
Bub1,genotypePantr2_KO,1.13652112563519e-20,-0.418090723108129,0.040660483715275801
Snrpb,genotypePantr2_KO,2.5632897107708799e-17,-0.088876161658605998,0.0093494099957015103
Nop56,genotypePantr2_KO,5.1529425240295198e-34,-0.18054859363444101,0.013967328481170899
Smox,genotypePantr2_KO,2.5023644652196702e-13,0.19242471297144101,0.022657185622835301
Cst3,genotypePantr2_KO,9.0339062223845104e-50,0.25166150218155797,0.016248147126990999
Fkbp1a,genotypePantr2_KO,1.7342371191201101e-27,-0.0835021350477025,0.0071330823700264199
Tpx2,genotypePantr2_KO,1.84119530473621e-13,-0.28834997357313402,0.033809876759884998
Raly,genotypePantr2_KO,5.9406657540962096e-29,-0.14163571348960499,0.011812054221389701
Eif2s2,genotypePantr2_KO,1.22771793869874e-25,-0.100940257740814,0.0089034454479412495
Dynlrb1,genotypePantr2_KO,2.3481401322415402e-49,0.11339248130492,0.00735050408373609
Map1lc3a,genotypePantr2_KO,6.7393992761123801e-23,0.156154811387992,0.0145018708567697
Acss2,genotypePantr2_KO,1.4422171636378201e-16,-0.29815019983788699,0.031977577153506499
Romo1,genotypePantr2_KO,1.5159131673310401e-22,0.087083000796854507,0.0081442429094459607
Scand1,genotypePantr2_KO,3.2752294032865099e-49,0.18440255040452799,0.0119704705222544
Tgif2,genotypePantr2_KO,4.86294859922264e-11,-0.299153298880797,0.038089064517477199
Rpn2,genotypePantr2_KO,1.7385487356738601e-27,-0.13974994031080501,0.0119382152732196
Nnat,genotypePantr2_KO,8.7614239606090897e-20,-0.15840443217039901,0.015710341667699301
Serinc3,genotypePantr2_KO,3.6055489732842601e-40,-0.37430001508516197,0.026770109622462901
Ube2c,genotypePantr2_KO,2.51977311332126e-11,-0.27067355339074001,0.0341048796917756
Ddx27,genotypePantr2_KO,1.8896916920778801e-16,-0.20565641357228501,0.0221257529934034
Aurka,genotypePantr2_KO,2.9122880902311301e-15,-0.36000812861995402,0.040010198271200101
Ctsz,genotypePantr2_KO,1.15331209636926e-12,0.25247388349477501,0.030372593092922801
Atp5e,genotypePantr2_KO,2.1461353022728598e-127,0.186500040579894,0.0075985922976201598
Rps21,genotypePantr2_KO,9.6035725725225903e-94,0.105322486045479,0.0049953517141410201
Pcsk1n,genotypePantr2_KO,1.56004790140885e-42,0.27901401693219102,0.019420157989795499
Rbm3,genotypePantr2_KO,5.3533086983967298e-15,-0.066434762258542501,0.0074391045505414703
Dynlt3,genotypePantr2_KO,1.8149292330328699e-11,0.13221047932437499,0.016573234497107001
Mid1ip1,genotypePantr2_KO,4.48890500163618e-20,-0.16063047686541801,0.015827807446489602
Ndufb11,genotypePantr2_KO,2.58704526539064e-27,0.090215659833563305,0.0077291372634205498
Rbm10,genotypePantr2_KO,1.2142361198271801e-12,-0.22162788390756299,0.026681548116207099
Rpl39,genotypePantr2_KO,1.95779420809196e-107,0.0867523234100087,0.00384658630803046
Ndufa1,genotypePantr2_KO,1.9115273074693601e-36,0.148825644638507,0.0111454309237603
Gria3,genotypePantr2_KO,1.29041663307843e-14,0.30236481816618899,0.034234312334052601
Hprt,genotypePantr2_KO,1.19519173781726e-12,-0.167063500920623,0.0201080198221576
Hmgb3,genotypePantr2_KO,2.7660018614921899e-28,-0.18129231514659,0.015283547544820201
Nsdhl,genotypePantr2_KO,3.6172583534608998e-13,-0.162949748407726,0.019284764115791799
Haus7,genotypePantr2_KO,2.50629095494259e-13,-0.21487983640090999,0.0253017538975744
Dkc1,genotypePantr2_KO,7.7890316980231193e-27,-0.218789930416279,0.018897902028492099
Vbp1,genotypePantr2_KO,8.1198287739397102e-14,-0.11998188903446499,0.0139138180147702
Eif2s3x,genotypePantr2_KO,1.7390745806871e-12,-0.11734580460376599,0.0142006031533909
Nono,genotypePantr2_KO,1.5342337359525701e-40,-0.14342555911146401,0.0102131929658203
Pbdc1,genotypePantr2_KO,2.3932999067950098e-19,-0.14598689643000301,0.014623401041861399
Cox7b,genotypePantr2_KO,5.63609553792626e-27,0.083101076567760002,0.0071605848558102701
Hmgn5,genotypePantr2_KO,6.9976833504533901e-13,-0.18070355533035001,0.0215844637096206
Sh3bgrl,genotypePantr2_KO,3.17359334297157e-16,-0.138322903565993,0.0149711814992858
Pou3f4,genotypePantr2_KO,1.9108488540060501e-11,-0.21339085643214201,0.0267710674752232
Cenpi,genotypePantr2_KO,2.0203953943358702e-12,-0.47204399290479299,0.057249168851754802
Bex2,genotypePantr2_KO,7.2557647903601503e-23,-0.14005827078953001,0.0130152844769589
Morf4l2,genotypePantr2_KO,5.67129598872793e-20,-0.10214884751379,0.0100881082313556
Prps1,genotypePantr2_KO,1.1328863630099601e-18,-0.20742843346255399,0.021108206519069399
Smc1a,genotypePantr2_KO,6.4181889239951502e-25,-0.16961018583752899,0.015156337601094199
Sms,genotypePantr2_KO,1.7571714655313e-30,-0.17951898706010699,0.014617866063734899
Rbbp7,genotypePantr2_KO,3.7239133673495196e-24,-0.141159914639093,0.012794452454311401
Gpm6b,genotypePantr2_KO,3.3331457077710902e-94,0.155014136701388,0.0073344754172054499
Tmsb4x,genotypePantr2_KO,4.4098378961440397e-83,-0.15168963855123299,0.0076348259932937403
Mid1,genotypePantr2_KO,3.2324586615536002e-60,-0.656858905680897,0.038683632186473603
Fabp5,genotypePantr2_KO,6.8945280733773395e-16,0.088226095548963004,0.00963639730089909
Zfand1,genotypePantr2_KO,1.35480915299175e-25,0.27782991866961698,0.024524785001119102
Car2,genotypePantr2_KO,0,0.82865436211073196,0.0154999081898638
A930001A20Rik,genotypePantr2_KO,8.2993572504137296e-17,1.24731076231431,0.13294102912094599
Sec62,genotypePantr2_KO,8.1937488632208508e-12,0.092011887238117193,0.011394086047834999
Actl6a,genotypePantr2_KO,2.0762576175505201e-23,-0.17988616831953899,0.016539099996414199
Exosc9,genotypePantr2_KO,4.2658027625402199e-37,-0.30064131019193502,0.022327385785049701
Ccna2,genotypePantr2_KO,7.61660134112626e-19,-0.31704398564077502,0.032131685168270502
Ndufc1,genotypePantr2_KO,1.36817870960934e-43,0.11419155516431399,0.0078556188159835602
Lhfp,genotypePantr2_KO,4.1670412932077804e-56,-0.41150440007039502,0.025077810673174501
Exosc8,genotypePantr2_KO,1.7322172339341e-45,-0.27840819110813902,0.018766945419879499
Gmps,genotypePantr2_KO,3.2981958871184699e-19,-0.16413479282804999,0.016494152172132199
Smc4,genotypePantr2_KO,1.07853532959404e-13,-0.190757842252821,0.022205597991657999
Kpna4,genotypePantr2_KO,1.92335360970993e-16,-0.21696682283735899,0.023347352016114199
Ppid,genotypePantr2_KO,1.3616437503721301e-22,-0.17482417012225299,0.0163347512758103
Gria2,genotypePantr2_KO,2.8842866719018802e-16,0.14305234938983299,0.015465850732919201
Rps3a1,genotypePantr2_KO,1.9277231359879101e-41,-0.063518921963788305,0.0044761392715812797
Hdgf,genotypePantr2_KO,1.4578038123913801e-16,-0.10229983921364599,0.0109733469747062
Nes,genotypePantr2_KO,4.4698554947633101e-12,-0.101476293824524,0.0124519453416945
Cct3,genotypePantr2_KO,5.8337757498729801e-53,-0.141259637547895,0.0088516769802376993
Glmp,genotypePantr2_KO,4.7359533690399203e-12,0.15223334549696399,0.018696378580370099
Pmf1,genotypePantr2_KO,1.84249498438563e-14,-0.20497315254461099,0.023313251411617501
Fdps,genotypePantr2_KO,5.3347311573127197e-18,-0.15933078031097,0.016478814931903101
Gm15417,genotypePantr2_KO,2.1754065498803702e-12,0.234516028673559,0.0284726673936803
Cks1b,genotypePantr2_KO,4.1555930618492499e-26,-0.209249293231446,0.018303496324364999
Tpm3,genotypePantr2_KO,1.4792066139287599e-26,-0.14029352306099599,0.012176089995090801
Rps27,genotypePantr2_KO,6.8516493505221505e-58,0.073326399052001501,0.0044015128517415503
Ilf2,genotypePantr2_KO,6.2643780055828804e-23,-0.15500311019544,0.014385852637492201
S100a1,genotypePantr2_KO,2.8066718264164002e-23,0.517760913958624,0.047725477836107102
S100a13,genotypePantr2_KO,6.4251826469102997e-12,0.25195109694927098,0.0310851061339051
S100a6,genotypePantr2_KO,4.1748617471093502e-26,0.60404047560002405,0.052838649270061398
S100a11,genotypePantr2_KO,5.8282836407712301e-16,0.16230489698648101,0.017692402972809499
S100a10,genotypePantr2_KO,1.69082674760947e-12,0.107208966618919,0.0129685800093302
Mrps21,genotypePantr2_KO,3.4387032213650302e-17,0.10163222408691699,0.010725992564583901
Anp32e,genotypePantr2_KO,6.1928373097529805e-39,-0.156660478663387,0.0113714894504089
Gm20628,genotypePantr2_KO,1.4226136522661499e-13,-0.66724872052736595,0.077963025771918104
Rbm8a,genotypePantr2_KO,5.9366349819130601e-23,-0.119452981585409,0.011081325798150301
Phgdh,genotypePantr2_KO,4.08775040946604e-20,-0.13294116784557899,0.013087590477726301
Wdr77,genotypePantr2_KO,8.1041437656212799e-16,-0.18043354615336599,0.019745531225079001
Gstm5,genotypePantr2_KO,1.02492621583904e-14,0.110473740181077,0.012471559022772701
Gstm1,genotypePantr2_KO,2.9141843041603302e-52,0.29068861612654401,0.018332139711788299
F3,genotypePantr2_KO,1.53233316159088e-12,0.353663247733424,0.042720192866130803
Elovl6,genotypePantr2_KO,1.3186353384674499e-13,-0.15446434162866499,0.018029481865427899
Gar1,genotypePantr2_KO,1.28228464004619e-22,-0.18938343530325399,0.0176858561257781
Ube2d3,genotypePantr2_KO,1.1364908417198601e-12,-0.069165792484725805,0.0083188816756409097
H2afz,genotypePantr2_KO,1.9440587538825999e-48,-0.18506610182265901,0.012105213157918199
Fubp1,genotypePantr2_KO,1.34383960759578e-20,-0.121936631547636,0.011877436886319001
St6galnac5,genotypePantr2_KO,3.3963175218104702e-14,0.28622274381318602,0.032812948522904603
Wls,genotypePantr2_KO,8.8591233272723407e-18,-0.32083938359650699,0.033363350773316702
Car8,genotypePantr2_KO,1.1721367587509099e-62,-0.50943152632438404,0.029428577106312501
Klhl32,genotypePantr2_KO,2.53455531268418e-13,-0.24840583781895001,0.0292539215041277
Ndufb6,genotypePantr2_KO,6.8757466549304299e-17,0.078139815883212504,0.0083106709572686507
Smu1,genotypePantr2_KO,4.1696411046954802e-11,-0.133895608452025,0.0170058962880567
Chmp5,genotypePantr2_KO,4.9540912392418098e-36,0.16855923963399999,0.0126913374212804
Enho,genotypePantr2_KO,1.1926552230611899e-30,0.26690324695573497,0.021677766932427199
Vcp,genotypePantr2_KO,1.48157889560332e-285,-0.33370077414055899,0.0090551151837084103
Hint2,genotypePantr2_KO,1.71907012359606e-38,0.24089739819786901,0.017581051309369398
Melk,genotypePantr2_KO,6.7758248589225704e-12,-0.34483724334468002,0.0425793189692691
Anp32b,genotypePantr2_KO,9.3103865404045897e-80,-0.219688337250912,0.011281105493475
Smc2,genotypePantr2_KO,8.5269545192128496e-15,-0.19634219184329299,0.0221140030757516
Abca1,genotypePantr2_KO,5.1714514314738498e-23,0.61757000863530398,0.057222585269752997
Rad23b,genotypePantr2_KO,4.6723914896247404e-22,-0.137399979255661,0.0129779630097576
Txn1,genotypePantr2_KO,3.7364342551955303e-17,0.085953608696069397,0.0090796621348518108
Hdhd3,genotypePantr2_KO,5.4115376416337496e-18,0.52550291186336195,0.054358539216376997
Alad,genotypePantr2_KO,1.7235320357613601e-39,0.31009419790706599,0.0223582117861836
Rgs3,genotypePantr2_KO,2.2207781698909099e-14,-0.30456953879591597,0.034724528940932101
Atp6v1g1,genotypePantr2_KO,4.16939298366156e-220,0.25033488215469102,0.0077526230538185002
Psip1,genotypePantr2_KO,3.6550138205155502e-14,-0.10270496569562899,0.0117855095875956
Rps6,genotypePantr2_KO,6.9688401839682204e-38,-0.072486440572021804,0.0053301519652934502
Mtap,genotypePantr2_KO,3.40878575186706e-11,-0.16726557778823101,0.021176173099845
Cdkn2a,genotypePantr2_KO,3.9756716059539901e-39,0.351610789206728,0.025462768801538901
Cdkn2b,genotypePantr2_KO,4.4171165582949899e-21,0.36765114694759898,0.0354409316487262
Jun,genotypePantr2_KO,6.2702454095833196e-12,-0.15535156287195101,0.019159836476329899
Nfia,genotypePantr2_KO,9.7639375558695802e-23,0.17113984127802101,0.015944415772780801
Usp1,genotypePantr2_KO,7.7871198917306897e-14,-0.182739780426804,0.021179781058347402
Dock7,genotypePantr2_KO,6.7597605882736103e-19,-0.220486163663248,0.022318539421113399
Atg4c,genotypePantr2_KO,4.6549677709436602e-18,-0.66537999043081897,0.068717416065126796
Itgb3bp,genotypePantr2_KO,2.52371063859731e-38,-0.38439234303180497,0.028111230941487299
Dmrtb1,genotypePantr2_KO,3.2567751074598602e-148,0.55410885254993103,0.0209343867914333
Gm17354,genotypePantr2_KO,2.1933390077328001e-12,-0.79358925475541298,0.096361577222154202
Btf3l4,genotypePantr2_KO,3.5759747937693401e-12,-0.094671565547287201,0.0115785159848357
Rab3b,genotypePantr2_KO,0,-2.9617467980815499,0.055471527043244297
Nrd1,genotypePantr2_KO,9.2510791201657195e-12,-0.16507544876497399,0.020479487702080201
Uqcrh,genotypePantr2_KO,1.00263321175932e-38,0.090494501234675298,0.0065854955213035101
Nasp,genotypePantr2_KO,1.29072534880111e-44,-0.23335815846293501,0.015876378520813202
Kif2c,genotypePantr2_KO,4.0192188419343698e-15,-0.415688944708826,0.046382163132461698
Atp6v0b,genotypePantr2_KO,2.9326926298127302e-52,0.136675810798917,0.0086196163079300097
Cdc20,genotypePantr2_KO,2.4662656218965501e-18,-0.38645604758495,0.039645231787503198
Ebna1bp2,genotypePantr2_KO,2.9051084324018002e-19,-0.133364776672657,0.013384974587515299
Ybx1,genotypePantr2_KO,1.74729172199002e-22,-0.054705186464648198,0.0051225300716324102
Ctps,genotypePantr2_KO,1.67111729033117e-11,-0.186563825614945,0.023356669295476799
Ndufs5,genotypePantr2_KO,5.3953827524283199e-35,0.086411262585341694,0.0065962236274338896
Cdca8,genotypePantr2_KO,2.0041611158988901e-26,-0.34928106493183197,0.030383635512088
Thrap3,genotypePantr2_KO,1.93267631512411e-23,-0.165247417744429,0.0151840002038733
Sfpq,genotypePantr2_KO,3.5243555538077602e-15,-0.093872164905293695,0.0104571905187308
Ak2,genotypePantr2_KO,1.06000387193767e-24,-0.15237806094279599,0.013671224519954899
Yars,genotypePantr2_KO,1.9222443634933399e-11,-0.17403657604796599,0.021835901532361101
Rbbp4,genotypePantr2_KO,4.3010730766967102e-11,-0.099693366220349897,0.0126682299143076
Srsf4,genotypePantr2_KO,2.6431375365966499e-12,-0.18633628079206299,0.022687817261833599
Rcc1,genotypePantr2_KO,7.7492894825514299e-22,-0.27913399727882798,0.026484700650765702
Atpif1,genotypePantr2_KO,3.2370997962885599e-38,0.088658518641328898,0.0064924108241067296
Dnajc8,genotypePantr2_KO,4.5078220853228402e-11,-0.095748166808620902,0.0121760698179174
Nudc,genotypePantr2_KO,1.1829303277487599e-19,-0.112486434241031,0.0111891882662545
Hmgn2,genotypePantr2_KO,6.0165482252292004e-19,-0.158241867339634,0.015998848613796
Stmn1,genotypePantr2_KO,1.1328426547984201e-34,-0.219034644588679,0.016792904035922599
Srsf10,genotypePantr2_KO,1.03807223202174e-11,-0.12016897812101,0.0149345494194317
Hnrnpr,genotypePantr2_KO,2.0696107117388301e-11,-0.101912826151084,0.012801452198303601
Minos1,genotypePantr2_KO,8.71407610304109e-26,0.070785755103538503,0.0062271126893950297
Rcc2,genotypePantr2_KO,1.07260288313245e-17,-0.21169718557452999,0.022059310300512499
Mfap2,genotypePantr2_KO,1.4613250933970699e-21,-0.648796946876666,0.061912140038958098
Fbxo2,genotypePantr2_KO,5.1354406691683702e-30,0.495080900824654,0.040603151143792503
Srm,genotypePantr2_KO,7.1163682045875897e-21,-0.12526729842142101,0.0121292151384099
Eno1,genotypePantr2_KO,1.9265974526503599e-19,0.105261511909363,0.010521200953386999
Noc2l,genotypePantr2_KO,6.5230982778296203e-22,-0.19389084816036101,0.018368324272630999
Cyp51,genotypePantr2_KO,3.5831289486737499e-22,-0.16351683961813701,0.0154085009702573
Gm26825,genotypePantr2_KO,8.6126914497213996e-44,-0.58904454604410605,0.040433522020629498
Sri,genotypePantr2_KO,2.0253516110865999e-17,0.125445664054015,0.013162316550916001
Dnajc2,genotypePantr2_KO,2.7225014842346002e-18,-0.14721473198937601,0.015117938341258999
Tomm7,genotypePantr2_KO,5.1791176044865803e-17,0.072582404904510497,0.0076951039772926296
Abcf2,genotypePantr2_KO,2.10059350418537e-15,-0.17236312942854801,0.019079638250231502
Tyms,genotypePantr2_KO,5.8065533579239597e-17,-0.22257623518432701,0.0236274861675566
Cenpa,genotypePantr2_KO,1.05023799866857e-12,-0.29529053790779097,0.035475807419832299
Ost4,genotypePantr2_KO,3.9885008575283002e-20,0.104865779865059,0.0103212138293526
Atraid,genotypePantr2_KO,6.1157406374867797e-17,0.121131027078011,0.0128661170224531
Ppm1g,genotypePantr2_KO,2.4807140167680099e-22,-0.158286962608195,0.014867409845425301
Ctbp1,genotypePantr2_KO,7.7681583687775299e-43,-0.15842608581242601,0.010989697454672501
Tacc3,genotypePantr2_KO,7.7662742802215899e-16,-0.28988166684211403,0.031706793118993298
Gm1673,genotypePantr2_KO,3.25412975336629e-14,0.095985828769481696,0.010997796353148801
Mxd4,genotypePantr2_KO,4.4554928144651299e-35,0.32147300527801598,0.024512340457414301
Lyar,genotypePantr2_KO,1.38607544706758e-40,-0.250514030125217,0.017829645858745798
Rfc1,genotypePantr2_KO,6.2920566459151204e-23,-0.19328391395602901,0.017939388871308401
Gm42726,genotypePantr2_KO,6.0709120843630797e-22,1.68918088845968,0.15992233933655101
Gabra2,genotypePantr2_KO,4.3359549247889199e-14,-0.416467917533137,0.0478970832709378
Ociad2,genotypePantr2_KO,3.6746657950355102e-44,0.29186712803724602,0.019954274634763298
Chic2,genotypePantr2_KO,1.2698757055902999e-33,-0.22511334348175299,0.017509741906535401
Paics,genotypePantr2_KO,4.73317565513609e-11,-0.104740679186433,0.0133300641957494
Hopx,genotypePantr2_KO,8.3918074457780703e-20,0.41659276892021202,0.041299642856039702
Sept11,genotypePantr2_KO,3.9812377171829e-13,-0.146224965452872,0.017328497995614801
Hnrnpdl,genotypePantr2_KO,5.83182080709816e-29,-0.13544715070143201,0.0112944867325719
Rpl5,genotypePantr2_KO,9.6997808608676593e-15,-0.056405836177439599,0.0063633064723477902
Atp5k,genotypePantr2_KO,6.2233215711433102e-96,0.16172446386035999,0.0075836458339280204
Coro1c,genotypePantr2_KO,1.90147737000981e-43,-0.23161290208519,0.015958399946368201
Rnf10,genotypePantr2_KO,4.1386160235394902e-11,-0.121374451862182,0.015413747629476201
Cox6a1,genotypePantr2_KO,2.5958351592298703e-60,0.116218139566616,0.0068390530486854596
Rfc5,genotypePantr2_KO,1.16508679252463e-18,-0.27743094146246999,0.028239977982765702
Ppp1cc,genotypePantr2_KO,1.56384291173502e-57,-0.196366358840593,0.011822618365391
Anapc5,genotypePantr2_KO,1.4249303421697199e-13,-0.111106910759962,0.0129823123892003
Setd8,genotypePantr2_KO,3.8318916087884699e-36,-0.22465188510033901,0.016890105622756099
Tmed2,genotypePantr2_KO,3.8211491346445998e-23,-0.104762035628746,0.0096819710740758506
Ubc,genotypePantr2_KO,2.6132917938935101e-13,-0.083279169510229997,0.00981166250525424
Aacs,genotypePantr2_KO,3.34024600358351e-15,-0.26353687933932401,0.0293381190105561
Ran,genotypePantr2_KO,5.7689481648469398e-64,-0.117607915733152,0.0067260733019318302
Chchd2,genotypePantr2_KO,1.43433498187549e-23,0.053584533556538097,0.0049113766713727598
Rfc2,genotypePantr2_KO,1.19973265530214e-11,-0.15709924746937201,0.019567582693591899
Eif4h,genotypePantr2_KO,2.4039225340809602e-41,-0.17008559401308301,0.011999032982443
Fis1,genotypePantr2_KO,1.5068154128776599e-17,0.108848204541069,0.0113840725975493
Srrt,genotypePantr2_KO,2.68430562216521e-23,-0.222467703023915,0.020498569855719899
Mcm7,genotypePantr2_KO,1.3762832479921201e-31,-0.27042583091667599,0.021657513379743702
Lamtor4,genotypePantr2_KO,8.6439973452674896e-17,0.108297738743931,0.011547912088024401
Snx8,genotypePantr2_KO,4.5845083408010301e-11,-0.220442528490118,0.028040787018485801
Eif3b,genotypePantr2_KO,2.0942619694164701e-23,-0.152432698133037,0.014016001233780899
Fscn1,genotypePantr2_KO,3.5106716526883302e-51,-0.17986532420344201,0.011457793465877201
